rooftop_id,rooftop_name,dms_id,imei,times_went_to_dealer,times_went_to_other_repair_shops,days_since_last_visit,avg_spend_per_visit,appointment_no_show_rate,vehicle_age_years,service_visits_last_90d,retention_score
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353745499045301,4,0,67,210.81,0.134,4.7,1,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357426841459332,1,2,14,143.4,0.109,3.6,2,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357279568783391,1,2,23,285.79,0.402,2.4,1,43
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358785191088398,5,0,161,151.64,0.065,6.5,0,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352258713971870,3,1,21,96.66,0.15,1.8,1,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357286790874064,2,2,69,148.5,0.259,4.8,4,67
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350391065180170,3,1,2,219.18,0.23,6.0,1,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354622656766182,3,1,13,132.11,0.057,4.8,5,97
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355128682300478,2,1,42,198.13,0.211,7.0,2,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356863375243106,2,1,98,213.75,0.244,2.2,1,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359033119079030,4,1,53,107.46,0.109,2.9,0,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356738302843959,1,0,45,146.18,0.057,3.6,3,71
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359534283644089,6,3,83,200.94,0.206,11.1,0,22
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352687056856624,1,1,62,222.14,0.074,5.5,1,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356287334270866,0,2,10,147.67,0.242,5.9,0,30
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358826343517518,1,2,51,189.11,0.33,5.8,0,19
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353046990139837,3,1,36,162.96,0.076,4.7,1,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353540331739363,5,2,44,223.67,0.035,6.6,2,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358546785445877,4,3,35,211.16,0.288,0.8,3,71
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351753556093204,2,2,51,157.59,0.026,5.1,1,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358996423536937,1,0,70,208.71,0.134,5.4,4,71
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358547772522872,5,1,16,155.24,0.018,6.5,1,70
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358080100623120,6,0,29,207.44,0.087,2.2,1,94
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353875099770088,1,0,81,208.28,0.05,2.3,2,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356008484086211,4,3,89,322.26,0.324,2.5,0,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358233984546156,2,1,134,159.82,0.113,5.5,1,32
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357933410166687,1,2,54,171.52,0.117,5.6,0,43
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350021765918033,2,1,28,141.17,0.175,2.6,1,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359740148902503,0,1,29,118.03,0.348,8.3,1,33
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359261429396856,1,4,53,152.61,0.014,5.1,2,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352185016315999,0,2,23,219.91,0.188,4.7,1,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356504773586629,2,0,127,224.25,0.167,4.1,1,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356194311426265,2,1,35,197.74,0.209,6.4,0,34
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355110475412126,2,3,116,162.25,0.004,5.3,2,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357888610158199,3,1,21,150.4,0.238,8.3,0,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355604661839826,3,0,44,124.99,0.256,2.1,2,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352244472126464,2,0,39,146.59,0.082,1.4,1,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357154379937124,1,0,14,102.29,0.535,3.0,0,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350659657569245,1,1,41,261.47,0.408,5.6,4,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359375265479356,2,1,61,290.23,0.186,3.6,0,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354651939828073,0,0,5,63.85,0.104,7.0,1,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357416724342661,2,1,75,197.36,0.218,3.7,1,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357979688680589,1,4,65,196.36,0.086,6.7,0,17
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351135290965610,1,3,50,192.53,0.121,2.8,0,33
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351438889937567,2,2,86,144.44,0.079,6.9,1,31
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359825071461125,1,2,90,241.35,0.071,7.2,4,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354573875717751,3,1,255,204.63,0.129,3.4,1,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354010512382825,4,0,13,242.05,0.178,5.5,2,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358673622660937,4,3,140,135.75,0.107,5.0,1,34
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359660334191825,2,0,102,97.01,0.063,5.5,4,80
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355371478596969,1,3,65,206.09,0.169,7.1,1,25
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351557924991251,0,0,21,122.22,0.057,6.4,4,80
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353412528669296,1,2,37,243.28,0.229,5.5,0,39
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356278282742257,3,3,33,52.4,0.263,5.8,1,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359050723688767,3,5,46,151.89,0.139,2.0,1,30
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356772190340438,2,0,84,143.04,0.184,4.4,2,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354279788191485,2,2,123,160.06,0.136,2.3,0,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358078361340745,0,5,168,195.67,0.28,4.5,0,0
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351713395962923,2,1,37,203.77,0.156,6.7,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353095849825449,4,0,58,218.38,0.095,4.5,2,82
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354812604223253,0,3,25,225.3,0.121,0.0,1,43
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356729466711684,4,3,105,169.71,0.176,2.4,1,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355775901751863,3,3,68,306.52,0.227,5.7,0,31
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356374545892975,4,1,43,263.23,0.094,3.4,2,74
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350017012770632,5,1,12,161.28,0.146,6.1,2,81
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354241541520643,3,2,59,171.79,0.182,2.1,2,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356110371293870,3,0,63,160.02,0.118,5.3,1,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350516271361115,2,0,9,201.8,0.221,5.4,1,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355426221890927,3,0,16,121.68,0.107,6.1,0,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355326973112196,5,1,57,132.63,0.281,3.2,0,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355652341389994,2,0,158,49.96,0.247,6.1,2,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350438983640376,3,1,113,156.08,0.253,7.5,1,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351379180552696,2,3,44,243.89,0.048,0.0,0,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355827109104300,5,0,39,170.87,0.146,4.6,2,80
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356848666188924,4,2,28,174.23,0.082,0.9,0,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351418328569146,2,4,26,196.69,0.133,2.8,1,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353031617990421,1,3,41,119.87,0.266,2.9,0,24
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350202758842524,2,2,190,181.52,0.089,4.4,2,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351056481491778,2,4,39,233.42,0.224,5.3,2,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355079252419138,3,3,51,198.39,0.072,6.3,0,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350003075622086,2,0,17,238.69,0.203,5.0,1,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353536541951802,1,3,77,255.85,0.212,5.8,3,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353806174451870,4,1,50,219.76,0.128,2.3,2,69
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355349493759738,1,1,37,137.2,0.05,6.6,2,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353206038505064,6,3,22,159.35,0.062,0.0,3,89
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351383670241038,1,0,27,295.89,0.311,7.6,1,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356571918261990,1,4,35,198.85,0.313,7.2,0,4
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356234456557431,3,1,37,190.86,0.011,6.0,0,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353291212775618,1,2,21,128.4,0.238,9.0,1,32
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355374741124903,4,1,47,174.51,0.251,0.9,0,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355213568044206,3,3,60,222.98,0.16,6.1,2,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357883171210032,3,1,87,180.89,0.101,4.8,3,74
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353651994101372,2,0,152,148.84,0.064,5.0,3,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351510702966706,2,2,8,162.76,0.051,2.2,0,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356253244720999,5,1,66,251.51,0.184,5.3,2,74
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353476870146263,1,0,40,220.07,0.118,5.2,1,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358380657875985,6,0,6,212.04,0.301,3.1,4,100
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356420593040785,1,1,30,206.45,0.059,4.4,4,71
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359321334803965,2,1,81,109.02,0.142,1.9,0,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352239559059929,3,0,73,196.34,0.086,3.7,0,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353784270103930,1,1,55,244.08,0.252,6.4,1,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358705932525002,2,2,28,164.34,0.183,6.5,3,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359218515691545,3,1,126,238.65,0.121,6.0,1,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352267528953926,4,1,19,212.71,0.203,6.4,2,69
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354422096902959,2,3,37,229.66,0.205,6.4,0,28
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353917251355215,0,0,43,183.06,0.096,3.2,1,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357043315410067,5,1,48,233.2,0.422,5.2,0,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356267658617932,3,3,213,92.12,0.259,6.7,2,25
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357104054115262,2,1,144,181.99,0.255,1.7,2,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351815997062962,1,4,72,222.78,0.173,1.7,3,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350153368844431,2,1,51,197.78,0.144,1.6,1,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350698720506149,4,1,50,245.74,0.041,0.9,1,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357310324171467,4,0,85,170.57,0.065,2.4,1,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357418625652704,2,1,110,147.15,0.162,3.4,0,33
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357743490211586,6,1,19,81.66,0.047,7.5,0,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359380686879374,4,2,153,163.62,0.262,3.6,2,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351608989921722,5,3,69,211.01,0.4,1.5,3,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353320616329451,2,2,32,225.66,0.075,4.8,0,34
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351686854870998,1,1,46,96.05,0.094,4.1,2,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356162299911914,2,1,72,250.52,0.158,2.9,0,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358564679970246,1,2,74,121.53,0.061,3.3,3,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352996065307450,4,0,22,172.73,0.064,6.6,0,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355444713247546,1,1,49,145.87,0.053,1.7,1,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359137367850821,3,3,59,205.03,0.077,1.2,1,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354862890233030,4,0,111,185.64,0.236,5.4,1,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357053457861035,3,2,119,220.68,0.211,3.3,3,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357972798552414,1,0,17,290.63,0.267,7.6,0,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350602933334680,5,0,53,203.87,0.165,4.2,3,93
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350722903494466,3,1,31,145.4,0.15,4.3,0,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355743748969108,1,1,71,207.66,0.286,6.1,1,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355899441715454,8,5,206,296.71,0.229,1.2,2,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354432830965207,2,0,102,219.38,0.233,5.2,2,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354466609935387,2,1,75,236.74,0.118,3.8,0,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355842824172482,3,1,91,84.39,0.141,6.6,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355135346554947,0,0,137,203.21,0.112,3.2,0,39
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351709991738168,3,1,96,163.92,0.183,4.9,1,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354602235697252,2,0,20,139.19,0.115,3.8,0,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351752500743292,2,0,161,178.66,0.078,5.3,5,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357129666676008,4,1,57,186.52,0.088,4.0,1,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353505830033542,2,0,69,142.54,0.11,5.0,3,67
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351689421044789,2,0,119,191.31,0.114,8.0,0,32
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358562575326033,2,1,200,169.59,0.257,3.9,0,19
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352309821506489,6,0,37,222.15,0.321,5.3,2,87
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350901001676184,1,2,115,193.65,0.119,9.1,2,27
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357230461849926,3,0,35,202.56,0.183,5.3,0,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351891411739348,0,0,65,238.76,0.146,0.0,0,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353564208737530,5,1,14,213.3,0.084,3.2,2,75
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350119721811437,5,3,35,179.63,0.146,2.1,1,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354470120455611,2,3,62,54.78,0.099,6.3,1,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350022557941552,1,4,78,210.82,0.297,4.3,1,23
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351667467621202,0,3,75,125.28,0.194,6.6,1,24
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351697972965902,0,0,105,174.83,0.071,5.7,3,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357716701450899,2,0,40,202.26,0.187,5.7,2,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353588916375628,3,2,49,259.98,0.041,2.1,0,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359002877217535,4,2,51,290.54,0.062,5.5,2,67
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354083866317797,2,0,42,124.73,0.083,7.2,0,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351775170166088,4,1,25,101.05,0.171,1.6,0,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350199488375503,1,0,57,199.54,0.191,3.9,1,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357589975711305,2,2,93,194.55,0.023,5.2,0,31
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355488510272614,1,1,68,107.89,0.227,4.7,0,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359331637351609,3,0,38,179.0,0.097,7.4,2,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351779827080869,6,0,58,215.85,0.1,6.0,1,78
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357829221699586,2,0,36,106.19,0.214,5.3,0,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356934654722698,5,1,80,120.32,0.083,6.1,1,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354858333945228,0,1,96,141.35,0.138,6.0,4,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358515879968460,2,0,97,167.26,0.181,4.6,4,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358106200342442,4,0,45,221.64,0.167,3.8,1,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350438057198386,2,2,37,160.41,0.177,6.5,1,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353840666580043,2,0,105,183.32,0.074,3.0,2,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359735989334721,0,2,43,314.77,0.206,4.4,2,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352281606484229,3,0,57,122.62,0.171,2.2,0,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354057202590947,4,0,67,140.82,0.109,6.0,0,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359851583281826,2,0,54,220.69,0.168,7.0,1,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358861533555439,2,2,88,239.28,0.147,2.6,3,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358780157399305,2,2,16,204.89,0.186,4.2,1,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356164840858877,2,0,74,288.54,0.205,3.5,4,78
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350435811288013,1,1,28,199.05,0.092,6.7,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353613861207501,2,0,39,61.43,0.23,7.3,2,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351024819346676,3,1,61,185.82,0.103,3.5,1,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356506180919015,1,2,12,145.74,0.04,0.0,0,49
